listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::GOVA,GOVA,AMS,ETF,SPDR® Bloomberg Euro Government Bond UCITS ETF EUR Acc,Ireland,IE,IE00BMYHQM42,Government Bonds,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00Y9B74D1,
ASX::AESG,AESG,ASX,ETF,Ishares Global Aggregate Bond Esg (Aud Hedged) ETF,Australia,AU,AU0000227589,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG0191NJ4X2,
ASX::GSCF,GSCF,ASX,ETF,Ausbil Global SmallCap Fund - Active ETF,Australia,AU,AU0000420671,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,,
ASX::MOT,MOT,ASX,ETF,METRICS INCOME OPPORTUNITIES TRUST,Australia,AU,AU0000040776,Financials,verified,Matched active official exchange directory listing.,METRICS INCOME OPPORTUNITIES TRUST,asx_listed_companies,False,,BBG00NKQ6GR8,
ASX::VAE,VAE,ASX,ETF,Vanguard Ftse Asia Ex Japan Shares INDEX ETF,Australia,AU,AU000000VAE1,Emerging Markets,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00BM8ZTN6,
B3::BFXI39,BFXI39,B3,ETF,iShares Trust - iShares China Large-Cap ETF,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::GLDX11,GLDX11,B3,ETF,INVESTO ETF SOLACTIVE GOLD SPOT INDEX FND DE ÍND,Brazil,BR,,,verified,Matched active official exchange directory listing.,INVESTO ETF SOLACTIVE GOLD SPOT INDEX FND DE ÍND,b3_instruments_equities,True,,,
B3::VIGT11,VIGT11,B3,ETF,Vinci Energia Fundo De Investimento Em Participacao Em Infraestrutura,Brazil,BR,,Energy,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
BATS::BBCA,BBCA,BATS,ETF,JPMorgan BetaBuilders Canada ETF,Indonesia,ID,ID1000109507,Financials,verified,Matched active official exchange directory listing.,JPMorgan BetaBuilders Canada ETF,nasdaq_other_listed,True,,,
BATS::COWZ,COWZ,BATS,ETF,Pacer US Cash Cows 100 ETF,United States,US,US69374H8815,Factors,verified,Matched active official exchange directory listing.,Pacer US Cash Cows 100 ETF,nasdaq_other_listed,True,,,
BATS::EMTL,EMTL,BATS,ETF,SPDR® DoubleLine® Emerging Markets Fixed Income ETF,United States,US,MU0764N00004,Corporate Bonds,verified,Matched active official exchange directory listing.,State Street DoubleLine Emerging Markets Fixed Income ETF,nasdaq_other_listed,True,,,
BATS::GFEB,GFEB,BATS,ETF,First Trust Exchange-Traded Fund VIII - FT Cboe Vest U.S. Equity Moderate Buffer ETF - February,United States,US,US33740U7375,,verified,Matched active official exchange directory listing.,FT Vest U.S. Equity Moderate Buffer ETF - February,nasdaq_other_listed,True,,,
BATS::IMF,IMF,BATS,ETF,Invesco Managed Futures Strategy ETF,United States,US,,,verified,Matched active official exchange directory listing.,Invesco Managed Futures Strategy ETF,nasdaq_other_listed,True,,,
BATS::LIFT,LIFT,BATS,ETF,LifeX 2028 Income Bucket ETF,United States,US,,,verified,Matched active official exchange directory listing.,LifeX 2028 Income Bucket ETF,nasdaq_other_listed,True,,,
BATS::NOVZ,NOVZ,BATS,ETF,Listed Funds Trust - TrueShares Structured Outcome (November) ETF,United States,US,US66988L1008,,verified,Matched active official exchange directory listing.,TrueShares Structured Outcome (November) ETF,nasdaq_other_listed,True,,,
BATS::PSFJ,PSFJ,BATS,ETF,Pacer Swan SOS Flex (July) ETF,United States,US,US69374H4699,,verified,Matched active official exchange directory listing.,Pacer Swan SOS Flex (July) ETF,nasdaq_other_listed,True,,,
BATS::SMAX,SMAX,BATS,ETF,iShares Large Cap Max Buffer Sep ETF,Canada,CA,CA4079161051,,verified,Matched active official exchange directory listing.,iShares Large Cap Max Buffer Sep ETF,nasdaq_other_listed,True,,,
BATS::UMAY,UMAY,BATS,ETF,Innovator ETFs Trust - Innovator S&P 500 Ultra Buffer ETF - May,United States,US,US45782C2926,Large Cap,verified,Matched active official exchange directory listing.,Innovator U.S. Equity Ultra Buffer ETF - May,nasdaq_other_listed,True,,,
BATS::XVV,XVV,BATS,ETF,iShares ESG Screened S&P 500 ETF,United States,US,US46436E5693,Factors,verified,Matched active official exchange directory listing.,iShares ESG Select Screened S&P 500 ETF,nasdaq_other_listed,True,,,
Euronext::BSRID,BSRID,Euronext,ETF,Bnp Paribas Easy -  Aggregate Bond Sri Fossil Free,Luxembourg,LU,LU2533812728,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG01F75CQC2,
Euronext::EWRD,EWRD,Euronext,ETF,BNP Paribas Easy MSCI World SRI S-Series PAB 5% Capped UCITS ETF Capitalisation,Luxembourg,LU,LU1291108642,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00D1MJX71,
Euronext::PINR,PINR,Euronext,ETF,Lyxor PEA Inde (MSCI India) UCITS ETF Capi,France,FR,FR0011869320,Emerging Markets,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG006K65VQ8,
JSE::CSP500,CSP500,JSE,ETF,CoreShares S&P 500 ETF,South Africa,ZA,ZAE000268694,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
JSE::SYGEU,SYGEU,JSE,ETF,Sygnia Itrix Euro Stoxx 50 ETF,South Africa,ZA,ZAE000249512,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::102780,102780,KRX,ETF,Samsung KODEX Samsung Group ETF,South Korea,KR,KR7102780004,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::204480,204480,KRX,ETF,Mirae Asset Tiger Synth China,South Korea,KR,KR7204480008,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::266410,266410,KRX,ETF,Samsung KODEX Consumer Staples ETF,South Korea,KR,KR7266410000,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::310970,310970,KRX,ETF,Tiger MSCI Korea Total Return,South Korea,KR,KR7310970009,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::388420,388420,KRX,ETF,KBSTAR NM Semicond Actv,South Korea,KR,KR7388420002,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
