ticker,name,exchange,asset_type,sector,country,country_code,isin,aliases,source_key,source_url,reference_scope
ANGELONE,Angel One Limited,NSE_IN,Stock,,India,IN,INE732I01021,Angel One Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
APLLTD,Alembic Pharmaceuticals Limited,NSE_IN,Stock,,India,IN,INE901L01018,Alembic Pharmaceuticals,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
APOLLOHOSP,Apollo Hospitals Enterprise Limited,NSE_IN,Stock,,India,IN,INE437A01024,Apollo Hospitals Enterprise Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
APOLLOTYRE,Apollo Tyres Limited,NSE_IN,Stock,,India,IN,INE438A01022,Apollo Tyres Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
APTECHT,Aptech Limited,NSE_IN,Stock,,India,IN,INE266F01018,Aptech Ltd.,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ARCHIES,Archies Limited,NSE_IN,Stock,,India,IN,INE731A01020,Archies Ltd,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ARVIND,Arvind Limited,NSE_IN,Stock,,India,IN,INE034A01011,Arvind Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ASAHIINDIA,Asahi India Glass Limited,NSE_IN,Stock,,India,IN,INE439A01020,Asahi India Glass Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ASHIANA,Ashiana Housing Limited,NSE_IN,Stock,,India,IN,INE365D01021,Ashiana Housing Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ASHOKLEY,Ashok Leyland Limited,NSE_IN,Stock,,India,IN,INE208A01029,Ashok Leyland Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ASIANPAINT,Asian Paints Limited,NSE_IN,Stock,,India,IN,INE021A01026,Asian Paints Ltd.,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ASIANTILES,Asian Granito India Limited,NSE_IN,Stock,,India,IN,INE022I01019,Asian Granito,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ASTERDM,Aster DM Healthcare Limited,NSE_IN,Stock,,India,IN,INE914M01019,Aster DM Healthcare Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ASTRAL,Astral Limited,NSE_IN,Stock,,India,IN,INE006I01046,Astral Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ATHERENERG,Ather Energy Limited,NSE_IN,Stock,,India,IN,INE0LEZ01016,Ather Energy Ltd.,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ATUL,Atul Limited,NSE_IN,Stock,,India,IN,INE100A01010,Atul Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ATULAUTO,Atul Auto Limited,NSE_IN,Stock,,India,IN,INE951D01028,Atul Auto Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
AUBANK,AU Small Finance Bank Limited,NSE_IN,Stock,,India,IN,INE949L01017,AU Small Finance Bank Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
AURIONPRO,Aurionpro Solutions Limited,NSE_IN,Stock,,India,IN,INE132H01018,Aurionpro,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
AUROPHARMA,Aurobindo Pharma Limited,NSE_IN,Stock,,India,IN,INE406A01037,Aurobindo Pharma Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
AWFIS,Awfis Space Solutions Limited,NSE_IN,Stock,,India,IN,INE108V01019,Awfis,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
AWL,AWL Agri Business Limited,NSE_IN,Stock,,India,IN,INE699H01024,AWL Agri Business,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
AXISBANK,Axis Bank Limited,NSE_IN,Stock,,India,IN,INE238A01034,Axis Bank Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BAJAJ-AUTO,Bajaj Auto Limited,NSE_IN,Stock,,India,IN,INE917I01010,Bajaj Auto Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BAJAJCON,Bajaj Consumer Care Limited,NSE_IN,Stock,,India,IN,INE933K01021,Bajaj Consumer Care Ltd.,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BAJAJELEC,Bajaj Electricals Limited,NSE_IN,Stock,,India,IN,INE193E01025,Bajaj Electricals Ltd.,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BAJAJFINSV,Bajaj Finserv Limited,NSE_IN,Stock,,India,IN,INE918I01026,Bajaj Finserv Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BAJAJHIND,Bajaj Hindusthan Sugar Limited,NSE_IN,Stock,,India,IN,INE306A01021,Bajaj Hindusthan Sugar Ltd,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BAJFINANCE,Bajaj Finance Limited,NSE_IN,Stock,,India,IN,INE296A01032,Bajaj Finance Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BALAJITELE,Balaji Telefilms Limited,NSE_IN,Stock,,India,IN,INE794B01026,Balaji Telefilms Ltd.,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BALKRISIND,Balkrishna Industries Limited,NSE_IN,Stock,,India,IN,INE787D01026,Balkrishna Industries Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BALMLAWRIE,Balmer Lawrie & Company Limited,NSE_IN,Stock,,India,IN,INE164A01016,Balmer Lawrie,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BANDHANBNK,Bandhan Bank Limited,NSE_IN,Stock,,India,IN,INE545U01014,Bandhan Bank Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BANKBARODA,Bank of Baroda,NSE_IN,Stock,,India,IN,INE028A01039,Bank of Baroda Ltd.,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BANKINDIA,Bank of India,NSE_IN,Stock,,India,IN,INE084A01016,Bank of India,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BBTC,The Bombay Burmah Trading Corporation Limited,NSE_IN,Stock,,India,IN,INE050A01025,The Bombay Burmah Trading Corporation Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BECTORFOOD,Mrs. Bectors Food Specialities Limited,NSE_IN,Stock,,India,IN,INE495P01020,Mrs. Bectors Food Specialties Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BEML,BEML Limited,NSE_IN,Stock,,India,IN,INE258A01024,BEML Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BERGEPAINT,Berger Paints (I) Limited,NSE_IN,Stock,,India,IN,INE463A01038,Berger Paints India Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BHARATCOAL,Bharat Coking Coal Limited,NSE_IN,Stock,,India,IN,INE05XR01022,Bharat Coking Coal Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BHARATFORG,Bharat Forge Limited,NSE_IN,Stock,,India,IN,INE465A01025,Bharat Forge Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BHARTIARTL,Bharti Airtel Limited,NSE_IN,Stock,,India,IN,INE397D01024,Bharti Airtel Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BHEL,Bharat Heavy Electricals Limited,NSE_IN,Stock,,India,IN,INE257A01026,Bharat Heavy Electricals Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BIOCON,Biocon Limited,NSE_IN,Stock,,India,IN,INE376G01013,Biocon Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BIRLACORPN,Birla Corporation Limited,NSE_IN,Stock,,India,IN,INE340A01012,Birla Corporation Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BLUEDART,Blue Dart Express Limited,NSE_IN,Stock,,India,IN,INE233B01017,Blue Dart Express Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BLUESTARCO,Blue Star Limited,NSE_IN,Stock,,India,IN,INE472A01039,Blue Star Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BOMDYEING,Bombay Dyeing & Mfg Company Limited,NSE_IN,Stock,,India,IN,INE032A01023,The Bombay Dyeing & Manufacturing Company Ltd,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BOROLTD,Borosil Limited,NSE_IN,Stock,,India,IN,INE02PY01013,Borosil,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BPCL,Bharat Petroleum Corporation Limited,NSE_IN,Stock,,India,IN,INE029A01011,Bharat Petroleum,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BRIGADE,Brigade Enterprises Limited,NSE_IN,Stock,,India,IN,INE791I01019,Brigade Enterprises Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BRITANNIA,Britannia Industries Limited,NSE_IN,Stock,,India,IN,INE216A01030,Britannia,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BSE,BSE Limited,NSE_IN,Stock,,India,IN,INE118H01025,BSE Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
BSOFT,BIRLASOFT LIMITED,NSE_IN,Stock,,India,IN,INE836A01035,Birlasoft,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CAMLINFINE,Camlin Fine Sciences Limited,NSE_IN,Stock,,India,IN,INE052I01032,Camlin Fine Sciences Ltd.,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CAMS,Computer Age Management Services Limited,NSE_IN,Stock,,India,IN,INE596I01020,Computer Age Management Services Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CANBK,Canara Bank,NSE_IN,Stock,,India,IN,INE476A01022,Canara Bank,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CANHLIFE,Canara HSBC Life Insurance Company Limited,NSE_IN,Stock,,India,IN,INE01TY01017,Canara HSBC Life Insurance,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CANTABIL,Cantabil Retail India Limited,NSE_IN,Stock,,India,IN,INE068L01024,Cantabil,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CAPILLARY,Capillary Technologies India Limited,NSE_IN,Stock,,India,IN,INE0ILV01024,Capillary Technologies,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CAPITALSFB,Capital Small Finance Bank Limited,NSE_IN,Stock,,India,IN,INE646H01017,Capital Small Finance Bank Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CARBORUNIV,Carborundum Universal Limited,NSE_IN,Stock,,India,IN,INE120A01034,Carborundum Universal Limited (CUMI),nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CARTRADE,Cartrade Tech Limited,NSE_IN,Stock,,India,IN,INE290S01011,CarTrade,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CASTROLIND,Castrol India Limited,NSE_IN,Stock,,India,IN,INE172A01027,Castrol India,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CCAVENUE,AvenuesAI Limited,NSE_IN,Stock,,India,IN,INE483S01020,AvenuesAI Ltd,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CDSL,Central Depository Services (India) Limited,NSE_IN,Stock,,India,IN,INE736A01011,Central Depository Services (India) Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CEATLTD,CEAT Limited,NSE_IN,Stock,,India,IN,INE482A01020,CEAT Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CELLO,Cello World Limited,NSE_IN,Stock,,India,IN,INE0LMW01024,Cello World,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CENTRALBK,Central Bank of India,NSE_IN,Stock,,India,IN,INE483A01010,Central Bank of India,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CENTURYPLY,Century Plyboards (India) Limited,NSE_IN,Stock,,India,IN,INE348B01021,Century Plyboards,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CGPOWER,CG Power and Industrial Solutions Limited,NSE_IN,Stock,,India,IN,INE067A01029,CG Power and Industrial Solutions Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CHEMPLASTS,Chemplast Sanmar Limited,NSE_IN,Stock,,India,IN,INE488A01050,Chemplast Sanmar Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CHENNPETRO,Chennai Petroleum Corporation Limited,NSE_IN,Stock,,India,IN,INE178A01016,Chennai Petroleum Corporation Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,NSE_IN,Stock,,India,IN,INE121A01024,Cholamandalam Investment and Finance Company,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CIPLA,Cipla Limited,NSE_IN,Stock,,India,IN,INE059A01026,Cipla Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CMPDI,Central Mine Planning & Design Institute Limited,NSE_IN,Stock,,India,IN,INE05HV01027,Central Mine Planning and Design Institute,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
COALINDIA,Coal India Limited,NSE_IN,Stock,,India,IN,INE522F01014,Coal India Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
COCHINSHIP,Cochin Shipyard Limited,NSE_IN,Stock,,India,IN,INE704P01025,Cochin Shipyard Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
COFFEEDAY,Coffee Day Enterprises Limited,NSE_IN,Stock,,India,IN,INE335K01011,Cafe Coffee Day,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
COFORGE,Coforge Limited,NSE_IN,Stock,,India,IN,INE591G01025,Coforge Ltd.,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CONCOR,Container Corporation of India Limited,NSE_IN,Stock,,India,IN,INE111A01025,Container Corporation of India Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CONCORDBIO,Concord Biotech Limited,NSE_IN,Stock,,India,IN,INE338H01029,Concord Biotech,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CORDSCABLE,Cords Cable Industries Limited,NSE_IN,Stock,,India,IN,INE792I01017,Cords Cable Industries Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
COROMANDEL,Coromandel International Limited,NSE_IN,Stock,,India,IN,INE169A01031,Coromandel International Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CREATIVEYE,Creative Eye Limited,NSE_IN,Stock,,India,IN,INE230B01021,Creative Eye Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CREDITACC,CREDITACCESS GRAMEEN LIMITED,NSE_IN,Stock,,India,IN,INE741K01010,CreditAccess Grameen Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CRISIL,CRISIL Limited,NSE_IN,Stock,,India,IN,INE007A01025,CRISIL Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CROMPTON,Crompton Greaves Consumer Electricals Limited,NSE_IN,Stock,,India,IN,INE299U01018,Crompton Greaves Consumer Electricals Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CSBBANK,CSB Bank Limited,NSE_IN,Stock,,India,IN,INE679A01013,CSB Bank Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
CYIENT,Cyient Limited,NSE_IN,Stock,,India,IN,INE136B01020,Cyient,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DABUR,Dabur India Limited,NSE_IN,Stock,,India,IN,INE016A01026,Dabur India Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DBL,Dilip Buildcon Limited,NSE_IN,Stock,,India,IN,INE917M01012,Dilip Buildcon Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DCAL,Dishman Carbogen Amcis Limited,NSE_IN,Stock,,India,IN,INE385W01011,Dishman Carbogen Amcis Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DCBBANK,DCB Bank Limited,NSE_IN,Stock,,India,IN,INE503A01015,DCB Bank Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DEEPAKFERT,Deepak Fertilizers and Petrochemicals Corporation Limited,NSE_IN,Stock,,India,IN,INE501A01019,Deepak Fertilisers and Petrochemicals Corporation Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DEEPAKNTR,Deepak Nitrite Limited,NSE_IN,Stock,,India,IN,INE288B01029,Deepak Nitrite Ltd,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DELHIVERY,Delhivery Limited,NSE_IN,Stock,,India,IN,INE148O01028,Delhivery,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DELTACORP,Delta Corp Limited,NSE_IN,Stock,,India,IN,INE124G01033,Delta Corp Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DEN,Den Networks Limited,NSE_IN,Stock,,India,IN,INE947J01015,DEN Networks Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DEVYANI,Devyani International Limited,NSE_IN,Stock,,India,IN,INE872J01023,Devyani International Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DHANBANK,Dhanlaxmi Bank Limited,NSE_IN,Stock,,India,IN,INE680A01011,Dhanlaxmi Bank,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DISHTV,Dish TV India Limited,NSE_IN,Stock,,India,IN,INE836F01026,DishTV India Ltd.,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DIVISLAB,Divi's Laboratories Limited,NSE_IN,Stock,,India,IN,INE361B01024,Divi's Laboratories Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DIXON,Dixon Technologies (India) Limited,NSE_IN,Stock,,India,IN,INE935N01020,Dixon Technologies,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DLF,DLF Limited,NSE_IN,Stock,,India,IN,INE271C01023,DLF Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DMART,Avenue Supermarts Limited,NSE_IN,Stock,,India,IN,INE192R01011,Avenue Supermarts Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DOMS,DOMS Industries Limited,NSE_IN,Stock,,India,IN,INE321T01012,DOMS Industries Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DREAMFOLKS,Dreamfolks Services Limited,NSE_IN,Stock,,India,IN,INE0JS101016,DreamFolks Services Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DREDGECORP,Dredging Corporation of India Limited,NSE_IN,Stock,,India,IN,INE506A01018,Dredging Corporation of India Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DRREDDY,Dr. Reddy's Laboratories Limited,NSE_IN,Stock,,India,IN,INE089A01031,Dr. Reddy’s Laboratories Ltd.,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
DYNAMATECH,Dynamatic Technologies Limited,NSE_IN,Stock,,India,IN,INE221B01012,Dynamatic® Technologies Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
EDELWEISS,Edelweiss Financial Services Limited,NSE_IN,Stock,,India,IN,INE532F01054,Edelweiss Group,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
EICHERMOT,Eicher Motors Limited,NSE_IN,Stock,,India,IN,INE066A01021,Eicher Motors Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
EIDPARRY,EID Parry India Limited,NSE_IN,Stock,,India,IN,INE126A01031,EID Parry (India) Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ELECON,Elecon Engineering Company Limited,NSE_IN,Stock,,India,IN,INE205B01031,Elecon Engineering Company Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ELECTCAST,Electrosteel Castings Limited,NSE_IN,Stock,,India,IN,INE086A01029,Electrosteel Castings Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
EMCURE,Emcure Pharmaceuticals Limited,NSE_IN,Stock,,India,IN,INE168P01015,Emcure Pharmaceuticals Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ENGINERSIN,Engineers India Limited,NSE_IN,Stock,,India,IN,INE510A01028,Engineers India Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
EPACK,EPACK Durable Limited,NSE_IN,Stock,,India,IN,INE0G5901015,Epack Durable Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
EQUITASBNK,Equitas Small Finance Bank Limited,NSE_IN,Stock,,India,IN,INE063P01018,Equitas Small Finance Bank.,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ESAFSFB,ESAF Small Finance Bank Limited,NSE_IN,Stock,,India,IN,INE818W01011,ESAF Small Finance Bank,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ESCORTS,Escorts Kubota Limited,NSE_IN,Stock,,India,IN,INE042A01014,Escorts Kubota Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
ETERNAL,ETERNAL LIMITED,NSE_IN,Stock,,India,IN,INE758T01015,Eternal Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
EUREKAFORB,Eureka Forbes Limited,NSE_IN,Stock,,India,IN,INE0KCE01017,Eureka Forbes,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
EVEREADY,Eveready Industries India Limited,NSE_IN,Stock,,India,IN,INE128A01029,Eveready Industries India Ltd.,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
EVERESTIND,Everest Industries Limited,NSE_IN,Stock,,India,IN,INE295A01018,Everest Industries Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
EXIDEIND,Exide Industries Limited,NSE_IN,Stock,,India,IN,INE302A01020,Exide Industries Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
FEDERALBNK,The Federal Bank  Limited,NSE_IN,Stock,,India,IN,INE171A01029,Federal Bank Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
FLUOROCHEM,Gujarat Fluorochemicals Limited,NSE_IN,Stock,,India,IN,INE09N301011,Gujarat Fluorochemicals Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
FORCEMOT,FORCE MOTORS LTD,NSE_IN,Stock,,India,IN,INE451A01017,Force Motors Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
FORTIS,Fortis Healthcare Limited,NSE_IN,Stock,,India,IN,INE061F01013,Fortis Healthcare Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
FRACTAL,Fractal Analytics Limited,NSE_IN,Stock,,India,IN,INE212S01015,Fractal Analytics Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
GAIL,GAIL (India) Limited,NSE_IN,Stock,,India,IN,INE129A01019,GAIL (India) Limited,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
GALAXYSURF,Galaxy Surfactants Limited,NSE_IN,Stock,,India,IN,INE600K01018,Galaxy Surfactants,nse_india_securities_available,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv,exchange_directory
