listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
ADX::ADCB,ADCB,ADX,Stock,Abu Dhabi Commercial Bank,United Arab Emirates,AE,AEA000201011,Financials,verified,Matched active official exchange directory listing.,Abu Dhabi Commercial Bank,adx_market_watch,True,,BBG000DKRVC9,
ADX::ADSB,ADSB,ADX,Stock,Abu Dhabi Ship Building Co,United Arab Emirates,AE,AEA000901016,Industrials,verified,Matched active official exchange directory listing.,Abu Dhabi Ship Building Co,adx_market_watch,True,,BBG000HL5X60,
ADX::ALPHADHABI,ALPHADHABI,ADX,Stock,ALPHA DHABI HOLDING PJSC,United Arab Emirates,AE,AEA007601015,Industrials,verified,Matched active official exchange directory listing.,ALPHA DHABI HOLDING PJSC,adx_market_watch,True,,BBG011LNF7K8,
ADX::E7,E7,ADX,Stock,E7 Group PJSC,United Arab Emirates,AE,AEE01073A225,Industrials,verified,Matched active official exchange directory listing.,E7 Group PJSC,adx_market_watch,True,,BBG017TGNX53,
ADX::FIDELITYUNITED,FIDELITYUNITED,ADX,Stock,United Fidelity Insurance Company (P.S.C),United Arab Emirates,AE,AEU000301017,Financials,verified,Matched active official exchange directory listing.,United Fidelity Insurance Company (P.S.C),adx_market_watch,True,,BBG000NB4J21,
ADX::KICO,KICO,ADX,Stock,AL KHALEEJ INVESTMENT,United Arab Emirates,AE,AEG000701017,Real Estate,verified,Matched active official exchange directory listing.,AL KHALEEJ INVESTMENT,adx_market_watch,True,,BBG000PRWZ09,
ADX::NMDCENR,NMDCENR,ADX,Stock,NMDC Energy P.J.S.C,United Arab Emirates,AE,AEE01456N241,Energy,verified,Matched active official exchange directory listing.,NMDC Energy P.J.S.C,adx_market_watch,True,,BBG01PJH8042,
ADX::RAKWCT,RAKWCT,ADX,Stock,RAK Co. for White Cement & Construction Materials,United Arab Emirates,AE,AER000101017,Industrials,verified,Matched active official exchange directory listing.,RAK Co. for White Cement & Construction Materials,adx_market_watch,True,,BBG000DGSPJ3,
ADX::UNION,UNION,ADX,Stock,Union Insurance Company,United Arab Emirates,AE,AEU000501012,Financials,verified,Matched active official exchange directory listing.,Union Insurance Company,adx_market_watch,True,,BBG000GSTKK2,
AMS::AKZA,AKZA,AMS,Stock,AKZO NOBEL,Netherlands,NL,NL0013267909,Materials,verified,Matched active official exchange directory listing.,AKZO NOBEL,euronext_equities,True,,BBG000BW45W5,
AMS::BACE,BACE,AMS,Stock,BM3EAC,Cayman Islands,KY,KYG137071075,,verified,Matched active official exchange directory listing.,BM3EAC,euronext_equities,True,,BBG014077FN8,
AMS::CSG,CSG,AMS,Stock,CSG,Netherlands,NL,NL0015073TS8,,verified,Matched active official exchange directory listing.,CSG,euronext_equities,True,,BBG01ZQPYK69,
AMS::EARTH,EARTH,AMS,Stock,GREEN EARTH GROUP,Netherlands,NL,NL0009169515,Information Technology,verified,Matched active official exchange directory listing.,GREEN EARTH GROUP,euronext_equities,True,,BBG000BBXL09,
AMS::FFARM,FFARM,AMS,Stock,FORFARMERS,Netherlands,NL,NL0011832811,Consumer Staples,verified,Matched active official exchange directory listing.,FORFARMERS,euronext_equities,True,,BBG00CZHM3S6,
AMS::HYDRA,HYDRA,AMS,Stock,HYDRATEC,Netherlands,NL,NL0009391242,Industrials,verified,Matched active official exchange directory listing.,HYDRATEC,euronext_equities,True,,BBG000BKT2C3,
AMS::LIGHT,LIGHT,AMS,Stock,SIGNIFY NV,Netherlands,NL,NL0011821392,Industrials,verified,Matched active official exchange directory listing.,SIGNIFY NV,euronext_equities,True,,BBG00CTZ9MW1,
AMS::PHARM,PHARM,AMS,Stock,PHARMING GROUP,Netherlands,NL,NL0010391025,Health Care,verified,Matched active official exchange directory listing.,PHARMING GROUP,euronext_equities,True,,BBG000D2BVP2,
AMS::REINA,REINA,AMS,Stock,REINET INVESTMENTS,Luxembourg,LU,LU0383812293,Financials,verified,Matched active official exchange directory listing.,REINET INVESTMENTS,euronext_equities,True,,BBG00J6K3CK5,
AMS::TOM2,TOM2,AMS,Stock,TOMTOM,Netherlands,NL,NL0013332471,Information Technology,verified,Matched active official exchange directory listing.,TOMTOM,euronext_equities,True,,BBG000QQCVN6,
AMS::WHA,WHA,AMS,Stock,WERELDHAVE,Netherlands,NL,NL0000289213,Real Estate,verified,Matched active official exchange directory listing.,WERELDHAVE,euronext_equities,True,,BBG000BCHNJ1,
ASX::1TT,1TT,ASX,Stock,THRIVE TRIBE TECHNOLOGIES LIMITED,Australia,AU,AU0000276271,Information Technology,verified,Matched active official exchange directory listing.,THRIVE TRIBE TECHNOLOGIES LIMITED,asx_listed_companies,False,,BBG009CHRGW9,
ASX::5EA,5EA,ASX,Stock,5E ADVANCED MATERIALS INC.,Australia,AU,AU0000186207,Materials,verified,Matched active official exchange directory listing.,5E ADVANCED MATERIALS INC.,asx_listed_companies,False,,BBG013PNY1F8,
ASX::A1M,A1M,ASX,Stock,AIC MINES LIMITED,Australia,AU,AU0000049033,Materials,verified,Matched active official exchange directory listing.,AIC MINES LIMITED,asx_listed_companies,False,,BBG000BL1QQ3,
ASX::AAJ,AAJ,ASX,Stock,ARUMA RESOURCES LIMITED,Australia,AU,AU000000AAJ4,Materials,verified,Matched active official exchange directory listing.,ARUMA RESOURCES LIMITED,asx_listed_companies,False,,BBG000QVF7X4,
ASX::ADG,ADG,ASX,Stock,ADELONG GOLD LIMITED,Australia,AU,AU0000248288,Materials,verified,Matched active official exchange directory listing.,ADELONG GOLD LIMITED,asx_listed_companies,False,,BBG000P0S402,
ASX::AFA,AFA,ASX,Stock,ASF GROUP LIMITED,Australia,AU,AU000000AFA2,Financials,verified,Matched active official exchange directory listing.,ASF GROUP LIMITED,asx_listed_companies,False,,BBG000BZBMX2,
ASX::AHK,AHK,ASX,Stock,ARK MINES LIMITED,Australia,AU,AU000000AHK7,Materials,verified,Matched active official exchange directory listing.,ARK MINES LIMITED,asx_listed_companies,False,,BBG0014WRW84,
ASX::AKM,AKM,ASX,Stock,ASPIRE MINING LIMITED,Australia,AU,AU000000AKM7,Materials,verified,Matched active official exchange directory listing.,ASPIRE MINING LIMITED,asx_listed_companies,False,,BBG000HZVTR6,
ASX::AMO,AMO,ASX,Stock,AMBERTECH LIMITED,Australia,AU,AU000000AMO9,Information Technology,verified,Matched active official exchange directory listing.,AMBERTECH LIMITED,asx_listed_companies,False,,BBG000BFS7X1,
ASX::AQC,AQC,ASX,Stock,AUSTRALIAN PACIFIC COAL LIMITED,Australia,AU,AU000000AQC5,Materials,verified,Matched active official exchange directory listing.,AUSTRALIAN PACIFIC COAL LIMITED,asx_listed_companies,False,,BBG000C3J8X5,
ASX::ARD,ARD,ASX,Stock,ARGENT MINERALS LIMITED,Australia,AU,AU000000ARD1,Consumer Discretionary,verified,Matched active official exchange directory listing.,ARGENT MINERALS LIMITED,asx_listed_companies,False,,BBG000V2CQW4,
