listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
ADX::ADAVIATION,ADAVIATION,ADX,Stock,Abu Dhabi Aviation Co,United Arab Emirates,AE,AEA001001014,Consumer Discretionary,verified,Matched active official exchange directory listing.,Abu Dhabi Aviation Co,adx_market_watch,True,,BBG000HL5VD6,
ADX::ADPORTS,ADPORTS,ADX,Stock,Abu Dhabi Ports Company PJSC,United Arab Emirates,AE,AEA004601018,Industrials,verified,Matched active official exchange directory listing.,Abu Dhabi Ports Company PJSC,adx_market_watch,True,,BBG000RJ8Q75,
ADX::ALPHADATA,ALPHADATA,ADX,Stock,ALPHA DATA PJSC,United Arab Emirates,AE,AEE01575A252,Information Technology,verified,Matched active official exchange directory listing.,ALPHA DATA PJSC,adx_market_watch,True,,BBG005C3GY33,
ADX::DRIVE,DRIVE,ADX,Stock,Emirates Driving Company,United Arab Emirates,AE,AEE000601014,Consumer Discretionary,verified,Matched active official exchange directory listing.,Emirates Driving Company,adx_market_watch,True,,BBG000K06L12,
ADX::FH,FH,ADX,Stock,Finance House,United Arab Emirates,AE,AEF000401016,Financials,verified,Matched active official exchange directory listing.,Finance House,adx_market_watch,True,,BBG000HCJMR6,
ADX::JULPHAR,JULPHAR,ADX,Stock,Gulf Pharmaceutical Industries,United Arab Emirates,AE,AEG000201018,Health Care,verified,Matched active official exchange directory listing.,Gulf Pharmaceutical Industries,adx_market_watch,True,,BBG000HLT725,
ADX::NCTH,NCTH,ADX,Stock,National Corporation for Tourism & Hotels,United Arab Emirates,AE,AEN001001017,Consumer Discretionary,verified,Matched active official exchange directory listing.,National Corporation for Tourism & Hotels,adx_market_watch,True,,BBG000HLTDF8,
ADX::RAKPROP,RAKPROP,ADX,Stock,RAK Properties,United Arab Emirates,AE,AER000601016,Real Estate,verified,Matched active official exchange directory listing.,RAK Properties,adx_market_watch,True,,BBG000DP3ZJ8,
ADX::UAB,UAB,ADX,Stock,United Arab Bank,United Arab Emirates,AE,AEU000601010,Financials,verified,Matched active official exchange directory listing.,United Arab Bank,adx_market_watch,True,,BBG000HL5S70,
AMS::AJAX,AJAX,AMS,Stock,AJAX,Netherlands,NL,NL0000018034,Consumer Discretionary,verified,Matched active official exchange directory listing.,AJAX,euronext_equities,True,,BBG000C1BTC4,
AMS::AZRN,AZRN,AMS,Stock,AZERION,Netherlands,NL,NL00150006Z9,Communication Services,verified,Matched active official exchange directory listing.,AZERION,euronext_equities,True,,BBG00ZTGBNS2,
AMS::CMCOM,CMCOM,AMS,Stock,CM.COM,Netherlands,NL,NL0012747059,Information Technology,verified,Matched active official exchange directory listing.,CM.COM,euronext_equities,True,,BBG00K1XBN62,
AMS::DSFIR,DSFIR,AMS,Stock,DSM FIRMENICH AG,Switzerland,CH,CH1216478797,,verified,Matched active official exchange directory listing.,DSM FIRMENICH AG,euronext_equities,True,,BBG01F6K3S63,
AMS::FERGR,FERGR,AMS,Stock,FERRARI GROUP,United Kingdom,GB,GB00BN0VZ646,,verified,Matched active official exchange directory listing.,FERRARI GROUP,euronext_equities,True,,BBG01S0TXQR0,
AMS::HWK,HWK,AMS,Stock,HAWICK DATA NV,Netherlands,NL,NL0010556726,Financials,verified,Matched active official exchange directory listing.,HAWICK DATA NV,euronext_equities,True,,BBG000BB93K4,
AMS::KPN,KPN,AMS,Stock,KPN KON,Netherlands,NL,NL0000009082,Communication Services,verified,Matched active official exchange directory listing.,KPN KON,euronext_equities,True,,BBG000BBDX14,
AMS::NXFIL,NXFIL,AMS,Stock,NX FILTRATION,Netherlands,NL,NL0015000D50,,verified,Matched active official exchange directory listing.,NX FILTRATION,euronext_equities,True,,BBG011C21TD9,
AMS::QEV,QEV,AMS,Stock,QEV,Netherlands,NL,NL0015000NM7,,verified,Matched active official exchange directory listing.,QEV,euronext_equities,True,,BBG013FZ8DS1,
AMS::THEON,THEON,AMS,Stock,THEON INTERNAT,Cyprus,CY,CY0200751713,,verified,Matched active official exchange directory listing.,THEON INTERNAT,euronext_equities,True,,BBG01K8KYKP2,
AMS::VVY,VVY,AMS,Stock,VIVORYON,Netherlands,NL,NL00150002Q7,Health Care,verified,Matched active official exchange directory listing.,VIVORYON,euronext_equities,True,,BBG0079ZD8K3,
ASX::1MC,1MC,ASX,Stock,MORELLA CORPORATION LIMITED,Australia,AU,AU0000199929,Materials,verified,Matched active official exchange directory listing.,MORELLA CORPORATION LIMITED,asx_listed_companies,False,,BBG000DR2QP8,
ASX::4DX,4DX,ASX,Stock,4DMEDICAL LIMITED,Australia,AU,AU0000095416,Health Care,verified,Matched active official exchange directory listing.,4DMEDICAL LIMITED,asx_listed_companies,False,,BBG00VSFDKK6,
ASX::A1G,A1G,ASX,Stock,AFRICAN GOLD LTD.,Australia,AU,AU0000036949,Materials,verified,Matched active official exchange directory listing.,AFRICAN GOLD LTD.,asx_listed_companies,False,,BBG00MSJ4NG7,
ASX::AAI,AAI,ASX,Stock,ALCOA CORPORATION,United States,US,US0138721065,Materials,verified,Matched active official exchange directory listing.,ALCOA CORPORATION,asx_listed_companies,False,,BBG00B3T3HD3,
ASX::AD8,AD8,ASX,Stock,AUDINATE GROUP LIMITED,Australia,AU,AU000000AD88,Information Technology,verified,Matched active official exchange directory listing.,AUDINATE GROUP LIMITED,asx_listed_companies,False,,BBG00GXS6LM9,
ASX::AEV,AEV,ASX,Stock,AVENIRA LIMITED,Australia,AU,AU000000AEV1,Materials,verified,Matched active official exchange directory listing.,AVENIRA LIMITED,asx_listed_companies,False,,BBG000PZXWN2,
ASX::AHF,AHF,ASX,Stock,AUSTRALIAN DAIRY NUTRITIONALS LIMITED,Australia,AU,AU000000AHF7,Consumer Staples,verified,Matched active official exchange directory listing.,AUSTRALIAN DAIRY NUTRITIONALS LIMITED,asx_listed_companies,False,,BBG000JSQ8P4,
ASX::AKG,AKG,ASX,Stock,ACADEMIES AUSTRALASIA GROUP LIMITED,Australia,AU,AU000000AKG9,Consumer Staples,verified,Matched active official exchange directory listing.,ACADEMIES AUSTRALASIA GROUP LIMITED,asx_listed_companies,False,,BBG000BRRWR8,
ASX::AMA,AMA,ASX,Stock,AMA GROUP LIMITED,Australia,AU,AU000000AMA8,Consumer Discretionary,verified,Matched active official exchange directory listing.,AMA GROUP LIMITED,asx_listed_companies,False,,BBG000BRYKK3,
ASX::ANZ,ANZ,ASX,Stock,ANZ GROUP HOLDINGS LIMITED,Australia,AU,AU000000ANZ3,Financials,verified,Matched active official exchange directory listing.,ANZ GROUP HOLDINGS LIMITED,asx_listed_companies,False,,BBG01B9NC3D0,
ASX::AR9,AR9,ASX,Stock,ARCHTIS LIMITED,Australia,AU,AU0000020877,Information Technology,verified,Matched active official exchange directory listing.,ARCHTIS LIMITED,asx_listed_companies,False,,BBG00LTSZQ13,
ASX::ASK,ASK,ASX,Stock,ABACUS STORAGE KING,Australia,AU,AU0000286213,Financials,verified,Matched active official exchange directory listing.,ABACUS STORAGE KING,asx_listed_companies,False,,BBG01H0HQQ52,
ASX::AU1,AU1,ASX,Stock,THE AGENCY GROUP AUSTRALIA LTD,Australia,AU,AU000000AU12,Real Estate,verified,Matched active official exchange directory listing.,THE AGENCY GROUP AUSTRALIA LTD,asx_listed_companies,False,,BBG000BR0BR3,
