listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
ADX::ADNOCDIST,ADNOCDIST,ADX,Stock,Abu Dhabi National Oil Company For Distribution,United Arab Emirates,AE,AEA006101017,Energy,verified,Matched active official exchange directory listing.,Abu Dhabi National Oil Company For Distribution,adx_market_watch,True,,BBG00J771JC9,
ADX::AGTHIA,AGTHIA,ADX,Stock,AGTHIA Group,United Arab Emirates,AE,AEA001901015,Consumer Staples,verified,Matched active official exchange directory listing.,AGTHIA Group,adx_market_watch,True,,BBG000H5DM33,
ADX::BILDCO,BILDCO,ADX,Stock,Abu Dhabi National Co. for Building Materials,United Arab Emirates,AE,AEA000501014,Industrials,verified,Matched active official exchange directory listing.,Abu Dhabi National Co. for Building Materials,adx_market_watch,True,,BBG000H2NBS6,
ADX::EMSTEEL,EMSTEEL,ADX,Stock,EMSTEEL BUILDING MATERIALS PJSC,United Arab Emirates,AE,AEA002801016,Industrials,verified,Matched active official exchange directory listing.,EMSTEEL BUILDING MATERIALS PJSC,adx_market_watch,True,,BBG000KL18W6,
ADX::GMPC,GMPC,ADX,Stock,Gulf Medical Projects Company,United Arab Emirates,AE,AEG000401014,Health Care,verified,Matched active official exchange directory listing.,Gulf Medical Projects Company,adx_market_watch,True,,BBG000BLCK48,
ADX::METHAQ,METHAQ,ADX,Stock,Methaq Takaful Insurance Company,United Arab Emirates,AE,AEM000201016,Financials,verified,Matched active official exchange directory listing.,Methaq Takaful Insurance Company,adx_market_watch,True,,BBG000DN3M57,
ADX::PUREHEALTH,PUREHEALTH,ADX,Stock,Pure Health Holding PJSC,United Arab Emirates,AE,AEE01362P238,Health Care,verified,Matched active official exchange directory listing.,Pure Health Holding PJSC,adx_market_watch,True,,BBG00ZKVZR30,
ADX::SCIDC,SCIDC,ADX,Stock,Sharjah Cement and Industrial Development Co,United Arab Emirates,AE,AES000401019,Industrials,verified,Matched active official exchange directory listing.,Sharjah Cement and Industrial Development Co,adx_market_watch,True,,BBG000PQ6HS0,
AMS::ABN,ABN,AMS,Stock,ABN AMRO BANK N.V.,Netherlands,NL,NL0011540547,Financials,verified,Matched active official exchange directory listing.,ABN AMRO BANK N.V.,euronext_equities,True,,BBG00BDTXC59,
AMS::AMUND,AMUND,AMS,Stock,ALMUNDA PRO NV,Netherlands,NL,NL0010696704,,verified,Matched active official exchange directory listing.,ALMUNDA PRO NV,euronext_equities,True,,BBG000BBX167,
AMS::BEVER,BEVER,AMS,Stock,BEVER HOLDING,Netherlands,NL,NL0000285278,Real Estate,verified,Matched active official exchange directory listing.,BEVER HOLDING,euronext_equities,True,,BBG000BBX407,
AMS::CVC,CVC,AMS,Stock,CVC CAPITAL,Jersey,JE,JE00BRX98089,Financials,verified,Matched active official exchange directory listing.,CVC CAPITAL,euronext_equities,True,,BBG000BRTH08,
AMS::ECMPA,ECMPA,AMS,Stock,Eurocommercial Properties N.V.,Netherlands,NL,NL0015000K93,Real Estate,verified,Matched active official exchange reference via same-exchange ISIN.,EUROCOMMERCIAL,euronext_equities,True,,BBG012F0KLV4,
AMS::HEIA,HEIA,AMS,Stock,HEINEKEN,Netherlands,NL,NL0000009165,Consumer Staples,verified,Matched active official exchange directory listing.,HEINEKEN,euronext_equities,True,,BBG000BW4R84,
AMS::INPHI,INPHI,AMS,Stock,PHILIPS BUY BACK,Netherlands,NL,NL0000009322,,verified,Matched active official exchange directory listing.,PHILIPS BUY BACK,euronext_equities,True,,BBG000M9KXS0,
AMS::MTRK,MTRK,AMS,Stock,MOTORK,United Kingdom,GB,GB00BMXH3352,,verified,Matched active official exchange directory listing.,MOTORK,euronext_equities,True,,BBG0133C7DH8,
AMS::PPLAA,PPLAA,AMS,Stock,PPLA CLASS A,Bermuda,BM,BMG7209L1000,,verified,Matched active official exchange directory listing.,PPLA CLASS A,euronext_equities,True,,BBG00JMVXXG9,
AMS::SHELL,SHELL,AMS,Stock,SHELL PLC,United Kingdom,GB,GB00BP6MXD84,Energy,verified,Matched active official exchange directory listing.,SHELL PLC,euronext_equities,True,,BBG014GDKBS7,
AMS::UNA,UNA,AMS,Stock,UNILEVER,United Kingdom,GB,GB00BVZK7T90,Consumer Staples,verified,Matched active official exchange directory listing.,UNILEVER,euronext_equities,True,,BBG00Y2J0FW2,
ASX::1AD,1AD,ASX,Stock,ADALTA LIMITED,Australia,AU,AU0000001AD2,Health Care,verified,Matched active official exchange directory listing.,ADALTA LIMITED,asx_listed_companies,False,,BBG00D9SX1C8,
ASX::3DA,3DA,ASX,Stock,AMAERO LTD,Australia,AU,AU0000064578,Industrials,verified,Matched active official exchange directory listing.,AMAERO LTD,asx_listed_companies,False,,BBG00QTW6QR7,
ASX::6KA,6KA,ASX,Stock,"6K ADDITIVE, INC.",Australia,AU,AU0000432205,Materials,verified,Matched active official exchange directory listing.,"6K ADDITIVE, INC.",asx_listed_companies,False,,BBG01YHMLYD5,
ASX::A3D,A3D,ASX,Stock,AURORA LABS LIMITED,Australia,AU,AU000000A3D7,Industrials,verified,Matched active official exchange directory listing.,AURORA LABS LIMITED,asx_listed_companies,False,,BBG00D34N4C2,
ASX::ABY,ABY,ASX,Stock,ADORE BEAUTY GROUP LIMITED,Australia,AU,AU0000109506,Consumer Discretionary,verified,Matched active official exchange directory listing.,ADORE BEAUTY GROUP LIMITED,asx_listed_companies,False,,BBG00HBPXWQ9,
ASX::ADR,ADR,ASX,Stock,ADHERIUM LIMITED,Australia,AU,AU000000ADR1,Health Care,verified,Matched active official exchange directory listing.,ADHERIUM LIMITED,asx_listed_companies,False,,BBG009NZ21D8,
ASX::AGD,AGD,ASX,Stock,AUSTRAL GOLD LIMITED,Australia,AU,AU000000AGD4,Financials,verified,Matched active official exchange directory listing.,AUSTRAL GOLD LIMITED,asx_listed_companies,False,0001362481,BBG000BR2TQ3,
ASX::AI1,AI1,ASX,Stock,ADISYN LTD,Australia,AU,AU0000108367,Information Technology,verified,Matched active official exchange directory listing.,ADISYN LTD,asx_listed_companies,False,,,
ASX::AKP,AKP,ASX,Stock,Audio Pixels Holdings Ltd,Australia,AU,AU000000AKP0,Information Technology,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG000PLZ2R3,
ASX::AN1,AN1,ASX,Stock,ANAGENICS LIMITED,Australia,AU,AU0000198095,Health Care,verified,Matched active official exchange directory listing.,ANAGENICS LIMITED,asx_listed_companies,False,,BBG000CSQKT0,
ASX::AQX,AQX,ASX,Stock,ALICE QUEEN LIMITED,Australia,AU,AU000000AQX1,Materials,verified,Matched active official exchange directory listing.,ALICE QUEEN LIMITED,asx_listed_companies,False,,BBG000KRSD44,
ASX::ARV,ARV,ASX,Stock,ARTEMIS RESOURCES LIMITED,Australia,AU,AU000000ARV3,Materials,verified,Matched active official exchange directory listing.,ARTEMIS RESOURCES LIMITED,asx_listed_companies,False,,BBG000QX6SW5,
ASX::ASV,ASV,ASX,Stock,ASSET VISION CO LTD,Australia,AU,AU0000113235,Industrials,verified,Matched active official exchange directory listing.,ASSET VISION CO LTD,asx_listed_companies,False,,,
ASX::AUG,AUG,ASX,Stock,AUGUSTUS MINERALS LIMITED,Australia,AU,AU0000276453,Materials,verified,Matched active official exchange directory listing.,AUGUSTUS MINERALS LIMITED,asx_listed_companies,False,,BBG01GH01C42,
ASX::AVM,AVM,ASX,Stock,ADVANCE METALS LIMITED,Australia,AU,AU0000227720,Materials,verified,Matched active official exchange directory listing.,ADVANCE METALS LIMITED,asx_listed_companies,False,,BBG000TXS3H0,
ASX::AYT,AYT,ASX,Stock,AUSTIN METALS LIMITED,Australia,AU,AU0000193682,Materials,verified,Matched active official exchange directory listing.,AUSTIN METALS LIMITED,asx_listed_companies,False,,BBG001P9FRD0,
ASX::BB1,BB1,ASX,Stock,BLINKLAB LIMITED,Australia,AU,AU0000322851,Health Care,verified,Matched active official exchange directory listing.,BLINKLAB LIMITED,asx_listed_companies,False,,BBG01LNYJZ04,
ASX::BEZ,BEZ,ASX,Stock,BESRA GOLD INC.,Australia,AU,AU0000150351,Materials,verified,Matched active official exchange directory listing.,BESRA GOLD INC.,asx_listed_companies,False,,BBG000SXDSV6,
ASX::BLZ,BLZ,ASX,Stock,BLAZE MINERALS LIMITED,Australia,AU,AU000000BLZ5,Materials,verified,Matched active official exchange directory listing.,BLAZE MINERALS LIMITED,asx_listed_companies,False,,BBG000LN6MJ0,
ASX::BOQ,BOQ,ASX,Stock,BANK OF QUEENSLAND LIMITED.,Australia,AU,AU000000BOQ8,Financials,verified,Matched active official exchange directory listing.,BANK OF QUEENSLAND LIMITED.,asx_listed_companies,False,,BBG000ML20Q7,
